product_id,predicted_stars,prediction_confidence,topic
B0B65P827P,2,0.4965614378452301,0
B0B694PXQJ,5,0.8073923587799072,13
B0B6BLTGTT,3,0.33179739117622375,5
B0B6F7LX4C,2,0.5018978118896484,3
B0B6F8HHR6,2,0.5015425682067871,3
B0B6F98KJJ,2,0.5016183853149414,3
B0B72BSW7K,3,0.4970977008342743,8
B0B7B9V9QP,3,0.3851872384548187,3
B0B7DHSKS7,3,0.7046417593955994,9
B0B7FJNSZR,4,0.5465987324714661,22
B0B7L86YCB,2,0.5434336066246033,23
B0B7NWGXS6,1,0.7506430745124817,10
B0B82YGCF6,2,0.5322396159172058,18
B0B84KSH3X,3,0.46243277192115784,16
B0B84QN4CN,2,0.4338706433773041,-1
B0B86CDHL1,2,0.29856833815574646,0
B0B8CB7MHW,4,0.6965331435203552,23
B0B8CHJLWJ,4,0.5298253893852234,25
B0B8CXTTG3,2,0.5018978714942932,3
B0B8SRZ5SV,4,0.6660524010658264,0
B0B8SSC5D9,4,0.6660523414611816,0
B0B8SSZ76F,4,0.4577823579311371,0
B0B8VQ7KDS,3,0.4551156163215637,-1
B0B8XNPQPN,4,0.3886036276817322,2
B0B8ZKWGKD,4,0.45601820945739746,0
B0B8ZM9RVV,5,0.7703736424446106,2
B0B8ZWNR5T,4,0.5651981234550476,0
B0B935YNR7,2,0.48546141386032104,4
B0B94JPY2N,3,0.5457426309585571,0
B0B97D658R,2,0.4702307879924774,-1
B0B9959XF3,4,0.9233978986740112,3
B0B997FBZT,4,0.9233978986740112,3
B0B9BD2YL4,4,0.42193546891212463,19
B0B9BXKBC7,4,0.48560580611228943,17
B0B9F9PT8R,3,0.4440692663192749,10
B0B9JZW1SQ,1,0.9017636775970459,4
B0B9LDCX89,3,0.48529529571533203,6
B0B9RN5X8B,4,0.49119192361831665,10
B0B9RZ4G4W,5,0.6633961200714111,4
B0B9XLX8VR,3,0.5758898854255676,3
B0B9XN9S3W,4,0.6248756647109985,3
B0BB3CBFBM,2,0.367807537317276,3
B0BBFJ9M3X,4,0.45592325925827026,9
B0BBFJLP21,4,0.4180494248867035,9
B0BBLHTRM9,2,0.5629661083221436,22
B0BBMGLQDW,5,0.5775671005249023,-1
B0BBMPH39N,4,0.7131332755088806,19
B0BBN3WF7V,2,0.43346884846687317,9
B0BBN4DZBD,2,0.43346884846687317,9
B0BBN56J5H,2,0.43346884846687317,9
B0BBVKRP7B,1,0.4731801748275757,-1
B0BBW521YC,3,0.5820425748825073,0
B0BBWJFK5C,4,0.4851701855659485,22
B0BC8BQ432,3,0.5758898854255676,3
B0BC9BW512,4,0.4083259701728821,3
B0BCKJJN8R,3,0.507684051990509,15
B0BCKWZ884,4,0.6374276876449585,7
B0BCVJ3PVP,5,0.4462387263774872,8
B0BCYQY9X5,4,0.253427654504776,22
B0BCZCQTJX,4,0.6763362288475037,7
B0BD3T6Z1D,4,0.4021291434764862,9
B0BD92GDQH,2,0.46138903498649597,5
B0BDG6QDYD,4,0.49754348397254944,10
B0BDRVFDKP,3,0.4559704065322876,11
B0BDS8MY8J,4,0.7054499983787537,11
B0BDYVC5TD,3,0.49671798944473267,11
B0BDYW3RN3,3,0.49671798944473267,11
B0BDZWMGZ1,2,0.3692456781864166,4
B0BF4YBLPX,4,0.6337928175926208,5
B0BF54972T,4,0.6337928175926208,5
B0BF54LXW6,4,0.6337928175926208,5
B0BF563HB4,4,0.6337928175926208,5
B0BF57RN3K,4,0.6337928175926208,5
B0BFBNXS94,1,0.8719567656517029,4
B0BFWGBX61,4,0.6015780568122864,0
B0BG62HMDJ,5,0.7321313619613647,11
B0BGPN4GGH,2,0.4619758427143097,10
B0BGSV43WY,4,0.34880033135414124,5
B0BHNHMR3H,3,0.3146192133426666,4
B0BHVPTM2C,3,0.532452404499054,8
B0BHYJ8CVF,3,0.5792088508605957,6
B0BHYLCL19,1,0.8267654776573181,22
B0BHZCNC4P,2,0.4149640202522278,7
B0BJ6P3LSK,3,0.4466905891895294,22
B0BJ966M5K,4,0.411501944065094,-1
B0BJYSCWFQ,5,0.3120500147342682,2
B0BK1K598K,4,0.9840940833091736,20
B0BL11S5QK,5,0.7333593368530273,13
B0BL3R4RGS,1,0.671282947063446,4
B0BLC2BYPX,5,0.473465234041214,2
B0BLV1GNLN,4,0.6850607991218567,3
B0BM4KTNL1,2,0.43064266443252563,0
B0BM9H2NY9,4,0.976132333278656,13
B0BMFD94VD,1,0.8915256261825562,14
B0BMGB2TPR,3,0.45601025223731995,9
B0BMGB3CH9,3,0.45601025223731995,9
B0BMGG6NKT,3,0.45601025223731995,9
B0BMM7R92G,5,0.9171819090843201,0
B0BMTZ4T1D,4,0.32829731702804565,10
B0BMVWKZ8G,2,0.48794177174568176,5
B0BMXMLSMM,5,0.8160574436187744,0
B0BMZ6SY89,4,0.348575234413147,10
B0BN2576GQ,5,0.961823046207428,-1
B0BN6M3TCM,5,0.7480083703994751,20
B0BNDD9TN6,5,0.6610705852508545,17
B0BNDGL26T,2,0.6128427982330322,4
B0BNDRK886,4,0.4848623275756836,22
B0BNLFQDG2,3,0.5134698152542114,10
B0BNQMF152,1,0.5727255344390869,4
B0BNV7JM5Y,4,0.9410426020622253,5
B0BNVBJW2S,4,0.9410426020622253,5
B0BNXFDTZ2,4,0.5326876044273376,5
B0BP18W8TM,4,0.6040946245193481,5
B0BP7XLX48,5,0.8335603475570679,0
B0BP89YBC1,3,0.46933692693710327,15
B0BPBG712X,5,0.7272331118583679,10
B0BPBXNQQT,5,0.49175697565078735,10
B0BPCJM7TB,5,0.36712998151779175,23
B0BPJBTB3F,1,0.7392175197601318,10
B0BQ3K23Y1,5,0.7082324624061584,23
B0BQRJ3C47,5,0.7867542505264282,-1
B0BR4F878Q,5,0.8645137548446655,14
